seqnames,start,end,width,strand,count,name,exon,intron,utr5,utr5.,utr3,utr3.,intergenic,mirna,annot,target_gene,hvak.hva.padj,hvak.hva.log2FC,seed.8mer,seed.7m8,seed.7A1,seed.6mer,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID
chr13,45411688,45411760,73,+,32953,peak40505,Mylip,NA,NA,NA,Mylip,Mylip,FALSE,NA,utr3,Mylip,0.14408466776059778,1.12936642124979,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,ENSMUSG00000038175,Q8BM54,218203
chr13,46677312,46677366,55,+,20477,peak40513,Fam8a1,NA,NA,NA,Fam8a1,NA,FALSE,NA,utr3,Fam8a1,0.2503620428978585,0.7538342896710867,"miR-183-5p, miR-200ab-5p",NA,"miR-183-3p, miR-27-3p, miR-186-5p",NA,NA,Q3TBV3,97863
chr13,47000324,47000391,68,+,4753,peak40520,NA,RP23-81N4.4,NA,NA,NA,NA,FALSE,NA,intron,RP23-81N4.4,0.7475255490097563,0.4785724975079496,NA,"miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-29-3p",NA,"miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p",NA,"NA",NA
chr13,51136349,51136400,52,+,49644,peak40575,NA,Spin1,NA,NA,NA,NA,FALSE,NA,intron,Spin1,0.07244863819066202,1.443549940191011,miR-17-5p/20-5p/93-5p/106-5p,miR-21-3p,NA,miR-23-3p,ENSMUSG00000021395,Q61142,20729
chr13,54108224,54108286,63,+,10442,peak40635,Sfxn1,NA,NA,NA,Sfxn1,NA,FALSE,NA,utr3,Sfxn1,0.1672251655332658,0.9040482687308345,miR-200-3p/429-3p,miR-31-5p,miR-22-3p,NA,ENSMUSG00000021474,Q99JR1,14057
chr13,54581868,54581922,55,+,10594,peak40643,NA,NA,NA,NA,NA,Arl10,FALSE,NA,utr3*,Arl10,0.024210945801389622,1.5569786581870335,NA,miR-139-5p,NA,"miR-423-5p, miR-423-5p, miR-423-5p, miR-423-5p, miR-221-3p/222-3p",ENSMUSG00000025870,Q9QXJ4,56795
chr13,54624345,54624392,48,+,4750,peak40650,NA,Faf2,NA,NA,NA,NA,FALSE,NA,intron,Faf2,0.14998002607915842,1.373809601893915,miR-29-3p,NA,NA,NA,ENSMUSG00000025873,Q3TDN2,76577
chr13,54716982,54717055,74,+,19530,peak40674,Cdhr2,Cdhr2,NA,NA,NA,NA,FALSE,NA,exon,Cdhr2,0.3238228628158263,0.7229802891641595,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,NA,NA,ENSMUSG00000034918,E9Q7P9,268663
chr13,54720874,54720929,56,+,37641,peak40686,Cdhr2,NA,NA,NA,NA,NA,FALSE,NA,exon,Cdhr2,0.2751614677202604,0.8969455486086779,let-7-5p/miR-98-5p,miR-196-5p,miR-194-2-3p/6926-5p/7055-5p,NA,ENSMUSG00000034918,E9Q7P9,268663
chr13,55218847,55218904,58,+,4334,peak40727,NA,Nsd1,NA,NA,NA,NA,FALSE,NA,intron,Nsd1,0.11383069952678782,1.5472269110821144,NA,NA,NA,NA,ENSMUSG00000021488,O88491,18193
chr13,55258082,55258140,59,+,8336,peak40743,NA,Nsd1,NA,NA,NA,NA,FALSE,NA,intron,Nsd1,0.989100011334565,0.009581554885776306,NA,miR-200-3p/429-3p,NA,"miR-135ab-5p, let-7-5p/miR-98-5p",ENSMUSG00000021488,O88491,18193
chr13,55290208,55290258,51,+,6575,peak40757,Nsd1,Nsd1,NA,NA,NA,NA,FALSE,NA,exon,Nsd1,0.30778548271591843,0.6157197238579785,miR-15-5p/16-5p/195-5p/322-5p/497-5p,miR-103-3p/107-3p,NA,miR-183-5p,ENSMUSG00000021488,O88491,18193
chr13,55314344,55314415,72,+,5826,peak40780,Nsd1,NA,NA,NA,Nsd1,NA,FALSE,NA,utr3,Nsd1,0.28135755437223126,0.8613985762965884,NA,NA,NA,NA,ENSMUSG00000021488,O88491,18193
chr13,55315056,55315115,60,+,15892,peak40786,Nsd1,NA,NA,NA,Nsd1,NA,FALSE,NA,utr3,Nsd1,0.18974817816858988,0.9769086778193082,NA,miR-194-5p,NA,miR-103-3p/107-3p,ENSMUSG00000021488,O88491,18193
chr13,55315988,55316038,51,+,6117,peak40793,Nsd1,NA,NA,NA,Nsd1,Nsd1,FALSE,NA,utr3,Nsd1,0.5821104401143715,0.29489965593123174,miR-27-3p,NA,NA,NA,ENSMUSG00000021488,O88491,18193
chr13,55460836,55460896,61,+,7688,peak40838,Grk6,NA,NA,NA,Grk6,Grk6,FALSE,NA,utr3,Grk6,0.04164505367962772,1.7332721636579744,NA,miR-23-3p,NA,"miR-23-3p, miR-21ac-5p, miR-183-5p",ENSMUSG00000074886,O70293,26385
chr13,55597100,55597159,60,+,4757,peak40848,Tmed9,NA,NA,NA,Tmed9,NA,FALSE,NA,utr3,Tmed9,0.5115753759004549,0.3734648993315015,miR-24-3p,NA,miR-193-3p,miR-484,ENSMUSG00000058569,Q99KF1,67511
chr13,55597258,55597320,63,+,7415,peak40849,Tmed9,NA,NA,NA,Tmed9,NA,FALSE,NA,utr3,Tmed9,0.39265096649034403,0.4819614650710312,NA,NA,NA,miR-18-3p/7069-3p,ENSMUSG00000058569,Q99KF1,67511
chr13,55597419,55597488,70,+,5713,peak40851,Tmed9,NA,NA,NA,Tmed9,NA,FALSE,NA,utr3,Tmed9,0.5441148967406672,-0.4376022917042722,NA,NA,NA,"miR-103-3p/107-3p, miR-484",ENSMUSG00000058569,Q99KF1,67511
chr13,55632317,55632378,62,+,14321,peak40859,Caml,NA,NA,NA,Caml,NA,FALSE,NA,utr3,Caml,0.7203344176698816,0.31828387556708954,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,"miR-130-3p/301-3p, miR-484, miR-425-5p/489-3p",ENSMUSG00000021501,P49070,12328
chr13,56638878,56638932,55,+,11743,peak40909,Tgfbi,NA,NA,NA,Tgfbi,Tgfbi,FALSE,NA,utr3,Tgfbi,0.1351198480732269,0.9133711115177643,NA,miR-24-3p,miR-99-5p/100-5p,NA,ENSMUSG00000035493,P82198,21810
chr13,56727401,56727458,58,+,13349,peak40916,Smad5,Smad5,NA,NA,NA,NA,FALSE,NA,exon,Smad5,0.3738072454366988,0.6306853187519714,miR-200-3p/429-3p,NA,miR-183-3p,let-7-5p/miR-98-5p,ENSMUSG00000021540,P97454,17129
chr13,63244214,63244280,67,+,1986,peak40965,RP23-189B9.3,AC130827.2,NA,NA,NA,NA,FALSE,NA,exon,RP23-189B9.3 AC130827.2,0.003846907286783039,-3.339052246184075,NA,NA,NA,NA,NA,"NA",NA
chr13,63254368,63254469,102,+,6266,peak40981,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.8832605658566662,-0.0998199306894429,NA,miR-22-3p,miR-25-3p/32-5p/92-3p/363-3p/367-3p,"miR-194-2-3p/6926-5p/7055-5p, miR-139-5p",NA,"NA",NA
chr13,63285954,63286014,61,+,5931,peak41014,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.045543541766513554,-1.8545918450391283,NA,NA,NA,NA,NA,"NA",NA
chr13,63286038,63286096,59,+,6218,peak41015,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.12619820594383566,-1.2311319068094204,NA,NA,NA,NA,NA,"NA",NA
chr13,63292300,63292360,61,+,6163,peak41023,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.5035393658041227,0.47702780155955715,NA,NA,NA,NA,NA,"NA",NA
chr13,63293935,63294003,69,+,7301,peak41026,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.1327772502986862,0.9782686925367892,miR-194-5p,NA,miR-132-3p/212-3p,"miR-141-3p, miR-139-5p",NA,"NA",NA
chr13,63295446,63295502,57,+,6454,peak41033,NA,AC130827.2,NA,NA,NA,NA,FALSE,NA,intron,AC130827.2,0.18218614049106,0.9502061810513973,NA,miR-21-3p,NA,miR-186-5p,NA,"NA",NA
chr13,65304120,65304172,53,+,10620,peak41077,Zfp369,NA,NA,NA,Zfp369,NA,FALSE,NA,utr3,Zfp369,0.20306285067768737,1.1574042333546193,"miR-10-5p, miR-148-3p/152-3p",miR-130-3p/301-3p,NA,"miR-19-3p, miR-340-5p, miR-361-5p",ENSMUSG00000021514,Q921B4,170936
chr13,69633228,69633275,48,+,8046,peak41118,Nsun2,Nsun2,NA,NA,NA,NA,FALSE,NA,exon,Nsun2,0.03853915963739512,1.4131479812046823,NA,NA,miR-24-3p,miR-141-3p,ENSMUSG00000021595,Q1HFZ0,28114
chr13,69633825,69633879,55,+,20623,peak41121,Nsun2,NA,NA,NA,Nsun2,NA,FALSE,NA,utr3,Nsun2,0.055131923489769585,1.4816990333247428,miR-24-3p,NA,miR-205-5p,"miR-135ab-5p, miR-22-3p, miR-22-3p",ENSMUSG00000021595,Q1HFZ0,28114
chr13,73331840,73331918,79,+,16618,peak41132,Mrpl36,NA,NA,NA,Mrpl36,Mrpl36,FALSE,NA,utr3,Mrpl36,0.2615595984785866,0.8819553743543287,NA,NA,"miR-194-5p, miR-181a-1-3p/181c-3p","miR-362-5p, miR-501-5p",ENSMUSG00000021607,Q99N90,94066
chr13,73782713,73782765,53,+,6170,peak41163,NA,Slc12a7,NA,NA,NA,NA,FALSE,NA,intron,Slc12a7,0.12607993112011004,1.2603278055079903,NA,NA,miR-16-2-3p,miR-194-5p,ENSMUSG00000017756,Q9WVL3,20499
chr13,73816066,73816121,56,+,42537,peak41178,Slc12a7,NA,NA,NA,Slc12a7,NA,FALSE,NA,utr3,Slc12a7,0.12672395029762143,1.041751604449274,miR-17-5p/20-5p/93-5p/106-5p,"miR-130-3p/301-3p, miR-19-3p",NA,NA,ENSMUSG00000017756,Q9WVL3,20499
chr13,74137168,74137221,54,+,14364,peak41208,NA,Slc9a3,NA,NA,NA,NA,FALSE,NA,intron,Slc9a3,0.704649118309943,-0.3658550368695641,let-7-5p/miR-98-5p,NA,NA,"miR-18-5p, miR-196-5p",ENSMUSG00000020733 ENSMUSG00000036123,P70441 G3X939,26941 105243
chr13,74167306,74167369,64,+,18108,peak41235,Slc9a3,NA,NA,NA,Slc9a3,NA,FALSE,NA,utr3,Slc9a3,0.10294683681572178,-1.4516713819161142,NA,"miR-34-5p/449-5p, miR-29-3p, miR-31-5p",NA,"miR-103-3p/107-3p, miR-183-5p",ENSMUSG00000020733 ENSMUSG00000036123,P70441 G3X939,26941 105243
chr13,74660266,74660307,42,+,4729,peak41257,Erap1,Erap1,NA,NA,NA,NA,FALSE,NA,exon,Erap1,0.031630337877172725,1.4730981125486502,NA,miR-181-5p,"miR-205-5p, miR-27-3p",NA,ENSMUSG00000021583,Q9EQH2,80898
chr13,74672760,74672813,54,+,6999,peak41264,Erap1,NA,NA,NA,NA,NA,FALSE,NA,exon,Erap1,0.12346883648073602,1.0735703266567445,miR-26-5p,miR-30a-3p/30d-3p/30e-3p,NA,NA,ENSMUSG00000021583,Q9EQH2,80898
chr13,75772114,75772166,53,+,10360,peak41284,Ell2,NA,NA,NA,Ell2,Ell2,FALSE,NA,utr3,Ell2,0.4218831996893143,0.627074664691671,NA,NA,NA,NA,ENSMUSG00000001542,Q3UKU1,192657
chr13,75849453,75849505,53,+,5621,peak41290,Glrx,NA,NA,NA,Glrx,Glrx,FALSE,NA,utr3,Glrx,0.8786801198279753,-0.08696238167023403,NA,"let-7-5p/miR-98-5p, miR-96-5p",NA,"miR-182-5p, miR-196-5p",ENSMUSG00000021591 ENSMUSG00000031068,Q9QUH0 Q9CQM9,93692 30926
chr13,80884133,80884188,56,+,7469,peak41310,NA,Arrdc3,NA,Arrdc3,NA,NA,FALSE,NA,utr5*,Arrdc3,0.7091505937124563,0.33724893220565477,miR-18-5p,miR-23-3p,miR-183-5p,miR-190-5p,ENSMUSG00000074794,Q7TPQ9,105171
chr13,80889083,80889133,51,+,18973,peak41313,Arrdc3,Arrdc3,Arrdc3,Arrdc3,NA,NA,FALSE,NA,utr5,Arrdc3,0.16733667224603596,0.8936045161399253,let-7-5p/miR-98-5p,miR-324-3p,NA,"miR-196-5p, miR-140-5p",ENSMUSG00000074794,Q7TPQ9,105171
chr13,80893923,80894017,95,+,8925,peak41321,Arrdc3,NA,NA,NA,Arrdc3,NA,FALSE,NA,utr3,Arrdc3,0.17555346479328207,0.9861057597428668,NA,miR-221-3p/222-3p,NA,"miR-484, miR-196-5p, miR-153-3p",ENSMUSG00000074794,Q7TPQ9,105171
chr13,80894282,80894332,51,+,5269,peak41323,Arrdc3,NA,NA,NA,Arrdc3,Arrdc3,FALSE,NA,utr3,Arrdc3,0.853352582868473,-0.14203263429235038,miR-182-5p,NA,"miR-96-5p, miR-31-5p","miR-33-5p, miR-132-3p/212-3p",ENSMUSG00000074794,Q7TPQ9,105171
chr13,81065373,81065423,51,+,3032,peak41332,RP24-196I12.2,RP24-540A17.2,NA,NA,NA,NA,FALSE,NA,exon,RP24-196I12.2 RP24-540A17.2,0.028772954329042127,2.3908682575497195,NA,NA,NA,miR-18-3p/7069-3p,NA,"NA",NA
chr13,84246009,84246061,53,+,11627,peak41341,NA,Tmem161b,NA,NA,NA,NA,FALSE,NA,intron,Tmem161b,0.03775902151261445,1.766934413953723,NA,NA,NA,"miR-194-5p, miR-671-5p",ENSMUSG00000035762,Q8C2L6,72745
chr13,90106252,90106304,53,+,8227,peak41359,Tmem167,Tmem167,NA,NA,Tmem167,Tmem167,FALSE,NA,utr3,Tmem167,0.09516349593387907,1.012151626437124,miR-24-3p,NA,NA,NA,ENSMUSG00000012422 ENSMUSG00000068732,Q9CR64 Q80X45,66074 67495
chr13,92665060,92665119,60,+,5803,peak41376,NA,Serinc5,NA,NA,NA,NA,FALSE,NA,intron,Serinc5,0.08927388024286612,1.3235754557085793,miR-29-3p,NA,NA,NA,ENSMUSG00000021703,Q8BHJ6,218442
chr13,92690955,92691033,79,+,51835,peak41382,Serinc5,NA,NA,NA,NA,NA,FALSE,NA,exon,Serinc5,NA,0.9747838744034463,let-7-5p/miR-98-5p,miR-21ac-5p,"miR-21-3p, miR-103-3p/107-3p, miR-484, miR-30a-3p/30d-3p/30e-3p, miR-148-3p/152-3p","miR-18-5p, miR-196-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-125ab-5p/351-5p",ENSMUSG00000021703,Q8BHJ6,218442
chr13,92710402,92710455,54,+,6294,peak41406,Serinc5,NA,NA,NA,Serinc5,NA,FALSE,NA,utr3,Serinc5,0.11245191685201932,1.2770914422122885,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,NA,NA,ENSMUSG00000021703,Q8BHJ6,218442
chr13,92710609,92710661,53,+,6716,peak41408,Serinc5,NA,NA,NA,Serinc5,NA,FALSE,NA,utr3,Serinc5,0.07005737018520655,1.3106199793672666,NA,miR-29-3p,miR-345-5p,NA,ENSMUSG00000021703,Q8BHJ6,218442
chr13,93360340,93360389,50,+,4324,peak41425,Homer1,Homer1,NA,NA,Homer1,NA,FALSE,NA,utr3,Homer1,0.4627551497085895,-0.48194221259383446,NA,"miR-17-5p/20-5p/93-5p/106-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",NA,"miR-130-3p/301-3p, miR-103-3p/107-3p, miR-29-3p",ENSMUSG00000007617,Q9Z2Y3,26556
chr13,96611924,96611977,54,+,16083,peak41522,NA,Col4a3bp,NA,NA,NA,NA,FALSE,NA,intron,Col4a3bp,0.9155659537240785,0.09632353071505004,miR-200-3p/429-3p,NA,NA,NA,ENSMUSG00000021669,Q9EQG9,68018
chr13,96640108,96640156,49,+,14205,peak41536,Col4a3bp,NA,NA,NA,Col4a3bp,NA,FALSE,NA,utr3,Col4a3bp,0.05878166664798359,1.6903069687367924,NA,miR-200-3p/429-3p,miR-200-3p/429-3p,NA,ENSMUSG00000021669,Q9EQG9,68018
chr13,96947793,96947851,59,+,20690,peak41541,Gcnt4,NA,NA,NA,Gcnt4,NA,FALSE,NA,utr3,Gcnt4,0.30364576961579604,0.8726316774683671,miR-17-5p/20-5p/93-5p/106-5p,miR-340-5p,miR-151-3p,miR-3081-3p,ENSMUSG00000091387,E9Q649,218476
chr13,97178438,97178488,51,+,12006,peak41551,NA,Gfm2,NA,NA,NA,Gfm2,FALSE,NA,utr3*,Gfm2,0.16421536756573074,1.0182451364676361,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,"miR-130-3p/301-3p, miR-484",ENSMUSG00000021666,Q8R2Q4,320806
chr13,97250787,97250853,67,+,5917,peak41558,Enc1,NA,NA,NA,Enc1,NA,FALSE,NA,utr3,Enc1,0.0671976636062298,1.4165240629846934,miR-423-5p,NA,NA,miR-345-5p,ENSMUSG00000041773,O35709,13803
chr13,97251913,97251972,60,+,7024,peak41568,Enc1,NA,NA,NA,Enc1,NA,FALSE,NA,utr3,Enc1,0.06289429538853845,1.2890635745888543,miR-141-3p,miR-7-5p,NA,"miR-674-5p, miR-194-5p",ENSMUSG00000041773,O35709,13803
chr13,104831448,104831499,52,+,7811,peak41598,NA,Srek1ip1,NA,NA,NA,NA,FALSE,NA,intron,Srek1ip1,0.8076743731413232,0.18889456960683074,NA,NA,miR-141-3p,NA,ENSMUSG00000021716,Q4V9W2,67288
chr13,108047434,108047482,49,+,3731,peak41608,Smim15,Smim15,Smim15,Smim15,NA,NA,FALSE,NA,utr5,Smim15,0.12459303682197168,1.0391616900057052,NA,NA,miR-103-3p/107-3p,"miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-671-5p",ENSMUSG00000071180,Q3UTD9,75616
chr13,108047753,108047804,52,+,14730,peak41611,Smim15,NA,NA,NA,Smim15,NA,FALSE,NA,utr3,Smim15,0.2047834289289329,0.9638479315233512,NA,NA,miR-200-3p/429-3p,"miR-21-3p, miR-361-5p",ENSMUSG00000071180,Q3UTD9,75616
chr13,108279629,108279684,56,+,70565,peak41625,Elovl7,NA,NA,NA,Elovl7,NA,FALSE,NA,utr3,Elovl7,0.3794994579257471,0.6987880260973994,NA,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,miR-200-3p/429-3p,ENSMUSG00000021696,Q9D2Y9,74559
chr13,109393706,109393759,54,+,12493,peak41650,NA,Pde4d,NA,NA,NA,NA,FALSE,NA,intron,Pde4d,0.11586360407127319,1.2155912969805385,NA,NA,miR-26-5p,"miR-141-3p, miR-186-5p",ENSMUSG00000021699 ENSMUSG00000038170,Q01063 Q80YT7,238871 83679
chr13,109566292,109566345,54,+,9066,peak41659,NA,Pde4d,NA,NA,NA,NA,FALSE,NA,intron,Pde4d,0.7976571535787276,-0.19236183789365627,let-7-5p/miR-98-5p,miR-674-5p,miR-190-5p,"miR-196-5p, miR-200-3p/429-3p",ENSMUSG00000021699 ENSMUSG00000038170,Q01063 Q80YT7,238871 83679
chr13,110397682,110397730,49,+,4642,peak41697,Plk2,Plk2,NA,NA,NA,NA,FALSE,NA,exon,Plk2,0.5372566912512926,0.33492391460375787,miR-15-5p/16-5p/195-5p/322-5p/497-5p,miR-103-3p/107-3p,NA,NA,ENSMUSG00000021701,P53351,20620
chr13,110400512,110400605,94,+,6521,peak41707,Plk2,NA,NA,NA,Plk2,NA,FALSE,NA,utr3,Plk2,0.06962324665284884,1.199060549473233,miR-27-3p,miR-146ab-5p,NA,miR-205-5p,ENSMUSG00000021701,P53351,20620
chr13,111715530,111715583,54,+,7787,peak41713,Mier3,NA,NA,NA,Mier3,Mier3,FALSE,NA,utr3,Mier3,0.8283977935799255,-0.1222943912028205,miR-30-5p/384-5p,miR-28-5p/708-5p,NA,"miR-324-3p, miR-345-5p",ENSMUSG00000032727,Q3UHF3,218613
chr13,111716568,111716631,64,+,6665,peak41716,Mier3,NA,NA,NA,Mier3,Mier3,FALSE,NA,utr3,Mier3,0.3347529957351333,0.6620513970166984,miR-27-3p,NA,miR-19-3p,NA,ENSMUSG00000032727,Q3UHF3,218613
chr13,112504622,112504682,61,+,8747,peak41730,Il6st,NA,NA,NA,Il6st,Il6st,FALSE,NA,utr3,Il6st,0.8334977756627271,0.14647426749641504,NA,"miR-130-3p/301-3p, miR-19-3p, miR-34-5p/449-5p, miR-148-3p/152-3p",NA,miR-181-5p,ENSMUSG00000021756,Q00560,16195
chr13,112866791,112866839,49,+,14367,peak41753,Plpp1,Plpp1,NA,NA,NA,NA,FALSE,NA,exon,Plpp1,0.3922937344208436,-0.6585623891297168,NA,miR-205-5p,NA,NA,NA,Q61469,19012
chr13,113934085,113934130,46,+,5934,peak41762,Arl15,Arl15,NA,NA,Arl15,Arl15,FALSE,NA,utr3,Arl15,0.3928035216975776,0.4992712968363976,miR-181-5p,NA,NA,NA,ENSMUSG00000042348,Q8BGR6,218639
chr13,119457241,119457292,52,+,184586,peak41787,Paip1,NA,NA,NA,Paip1,Paip1,FALSE,NA,utr3,Paip1,0.30364576961579604,0.749314205542258,NA,miR-196-5p,"miR-182-5p, miR-96-5p",NA,ENSMUSG00000025451,Q8VE62,218693
chr13,119701159,119701214,56,+,285358,peak41817,Hmgcs1,NA,NA,NA,NA,NA,FALSE,NA,exon,Hmgcs1,0.07397232248194256,1.1349821991917797,let-7-5p/miR-98-5p,NA,"miR-185-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",miR-196-5p,ENSMUSG00000093930,Q8JZK9,208715
chr13,119706879,119706943,65,+,5023,peak41831,Hmgcs1,NA,NA,NA,Hmgcs1,NA,FALSE,NA,utr3,Hmgcs1,0.10697374067620029,1.2372113201550845,NA,NA,NA,"miR-139-5p, miR-221-3p/222-3p",ENSMUSG00000093930,Q8JZK9,208715
chr13,119707561,119707618,58,+,77757,peak41836,Hmgcs1,NA,NA,NA,Hmgcs1,NA,FALSE,NA,utr3,Hmgcs1,0.17361904080047164,0.9283151269711821,NA,"miR-29-3p, miR-146ab-5p",NA,"miR-24-3p, miR-375-3p",ENSMUSG00000093930,Q8JZK9,208715
chr13,119707906,119707977,72,+,4502,peak41840,Hmgcs1,NA,NA,NA,Hmgcs1,NA,FALSE,NA,utr3,Hmgcs1,0.6153807817405648,0.28598955863350106,NA,miR-96-5p,NA,miR-182-5p,ENSMUSG00000093930,Q8JZK9,208715
chr13,3590558,3590610,53,-,93390,peak41849,Fam208b,NA,NA,NA,NA,NA,FALSE,NA,exon,Fam208b,0.2751311712725914,0.8147537049887834,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,"miR-130-3p/301-3p, miR-153-3p",ENSMUSG00000033799,Q5DTT3,NA
chr13,3882629,3882688,60,-,14406,peak41853,Net1,NA,NA,NA,Net1,Net1,FALSE,NA,utr3,Net1,0.3304752652304581,0.7060026454285717,NA,NA,miR-23-3p,miR-374b-5p,ENSMUSG00000021215,Q9Z206,56349
chr13,3883029,3883087,59,-,51671,peak41857,Net1,Net1,NA,NA,Net1,Net1,FALSE,NA,utr3,Net1,0.21581337834050332,0.9678263193803311,NA,NA,NA,NA,ENSMUSG00000021215,Q9Z206,56349
chr13,3883275,3883362,88,-,6392,peak41859,Net1,Net1,NA,NA,Net1,Net1,FALSE,NA,utr3,Net1,0.48308988171692197,0.5289316981185772,NA,NA,NA,NA,ENSMUSG00000021215,Q9Z206,56349
chr13,3883483,3883557,75,-,9870,peak41860,Net1,Net1,NA,NA,Net1,NA,FALSE,NA,utr3,Net1,0.17617941104845533,0.8709155989222772,NA,miR-7-5p,NA,"miR-671-5p, miR-375-3p",ENSMUSG00000021215,Q9Z206,56349
chr13,3887583,3887638,56,-,27960,peak41878,Net1,Net1,NA,NA,NA,NA,FALSE,NA,exon,Net1,0.11109630997946146,1.3243658413203616,NA,miR-210-3p,NA,miR-147-3p,ENSMUSG00000021215,Q9Z206,56349
chr13,6590594,6590644,51,-,5290,peak41899,Pfkp,Pfkp,NA,NA,NA,NA,FALSE,NA,exon,Pfkp,0.6111068809596103,0.3704837834436146,NA,NA,NA,NA,ENSMUSG00000021196,Q9WUA3,56421
chr13,6598783,6598832,50,-,9531,peak41905,Pfkp,Pfkp,NA,NA,NA,NA,FALSE,NA,exon,Pfkp,0.3184638718639987,0.7225497197628555,NA,NA,NA,"miR-196-5p, miR-141-5p/6769b-3p",ENSMUSG00000021196,Q9WUA3,56421
chr13,6605025,6605081,57,-,5368,peak41910,Pfkp,NA,NA,NA,NA,NA,FALSE,NA,exon,Pfkp,0.07205693789488536,1.2632030130603331,NA,NA,NA,miR-425-5p/489-3p,ENSMUSG00000021196,Q9WUA3,56421
chr13,6635951,6636001,51,-,6375,peak41919,Pfkp,Pfkp,Pfkp,Pfkp,NA,NA,FALSE,NA,utr5,Pfkp,0.10703856741766012,1.1555801269892778,NA,"miR-103-3p/107-3p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",NA,miR-532-5p,ENSMUSG00000021196,Q9WUA3,56421
chr13,8805417,8805483,67,-,10463,peak41925,Wdr37,NA,NA,NA,Wdr37,Wdr37,FALSE,NA,utr3,Wdr37,0.1499741978851351,1.015397028190177,miR-194-5p,miR-196-5p,miR-532-5p,NA,ENSMUSG00000021147,Q8CBE3,207615
chr13,12440857,12440920,64,-,15395,peak41963,Lgals8,NA,NA,NA,NA,NA,FALSE,NA,exon,Lgals8,0.10673478021224353,1.2641298183187082,NA,"miR-200-3p/429-3p, miR-181a-1-3p/181c-3p",NA,miR-191-5p,ENSMUSG00000057554,Q9JL15,56048
chr13,12457713,12457764,52,-,4676,peak41970,NA,Lgals8,NA,Lgals8,NA,NA,FALSE,NA,utr5*,Lgals8,0.36350161548925886,0.769512682866336,NA,NA,NA,NA,ENSMUSG00000057554,Q9JL15,56048
chr13,13357708,13357767,60,-,13833,peak41976,Gpr137b,NA,NA,NA,Gpr137b,Gpr137b,FALSE,NA,utr3,Gpr137b,0.04243867572478085,1.3968803691907183,NA,miR-19-3p,"miR-17-5p/20-5p/93-5p/106-5p, miR-221-3p/222-3p",miR-218-5p,ENSMUSG00000021306,Q8BNQ3,83924
chr13,13358527,13358582,56,-,8950,peak41980,Gpr137b,NA,NA,NA,Gpr137b,Gpr137b,FALSE,NA,utr3,Gpr137b,0.2047834289289329,0.8099056925325093,let-7-5p/miR-98-5p,miR-196-5p,let-7-5p/miR-98-5p,miR-186-5p,ENSMUSG00000021306,Q8BNQ3,83924
chr13,13358941,13358993,53,-,26772,peak41982,Gpr137b,NA,NA,NA,Gpr137b,Gpr137b,FALSE,NA,utr3,Gpr137b,0.014465875648839903,1.5840446691224792,miR-19-3p,miR-183-3p,miR-17-5p/20-5p/93-5p/106-5p,let-7d-3p,ENSMUSG00000021306,Q8BNQ3,83924
chr13,17719352,17719400,49,-,4888,peak42007,Cdk13,Cdk13,NA,NA,NA,NA,FALSE,NA,exon,Cdk13,0.43458384771131253,0.4550693486154429,miR-423-3p,NA,NA,NA,ENSMUSG00000041297,Q69ZA1,69562
chr13,23543310,23543370,61,-,9242,peak42134,Hist1h2bh,NA,Hist1h2bh,NA,NA,NA,FALSE,NA,utr5,Hist1h2bh,0.18014690313417608,0.9250472174393864,NA,miR-24-3p,NA,miR-28-5p/708-5p,ENSMUSG00000064168,Q64478,NA
